audio_file,chunk_num,transcription,begin_secs,end_secs
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,83,MAINTAINING THE LEAN THREE CODE ITSELF BUT THE MATHEMATITIONS TEND NOT TO GO THE THE MATHEMATICIONS ARE ALL ARE ALL INTERESTED IN BUILDING THE LIBRARY I GUESS LEAV,825.9582499999983,835.9094999999983
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,84,ITSELF PAWASITS THAT IS ALL THE CHECKING BUT THE LIBRARY IS WHERE ALL THE MATHEMATICS IS GOING YOU YOU GET ME NERVOUS ACTUALLY MENTIONING LEAN THREE AND FOUR IS THERE ANY ISSUE,835.9094999999983,845.8607499999982
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,85,OF BACKWARD COMPATIBILITY LIKE IS IT POSSIBLE LEAN WILL BE MADE IN SOME NEW VERSION AND YOU IN THE LIBRARY ARE NOT GOING TO BE COMPATIBLE THA,845.8607499999982,855.8119999999982
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,86,TTERS OF COURSE EXACTLY WHATS HAPPENED THIS IS ONE OF THE INTERESTING PARTS OF THE STORY REALLY I MEAN MITROSOV PUT LEANED THREE OUT THERE AND THEY WERE JUST LIKE OCASE OR THERE IT IS,855.8119999999982,865.7632499999982
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,87,NOW LET'S SEE IF WE CAN GET A USE A BASE AND THEN PERHAPS FOR SOCIOLOGICAL REASONS THAT USE BASE SUDDENLY SEEMED TO BE APPEARING QUITE QUI,865.7632499999982,875.7144999999981
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,88,ICALLY BUT IT APPEARED TO BE FULL OF MATHEMATICIANS FOR SOME REASON WHO WERE JUST VERY EXCITED ABOUT WRITING THIS MATHEMATIC'S LIBRARY THESE THER IMPROVERS AS I SAY HAD BEEN,875.7144999999981,885.6657499999981
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,89,OUND FOR A VERY LONG TIME BUT IT HAS NOT REALLY BEEN THE CASE THAT MATHEMATICIANS HAVE BEEN REALLY PUSHING THEM TO DO RES,885.6657499999981,895.616999999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,90,CH LEVEL MATHEMATICS AND WHEN THAT STARTED HAPPENING WE STARTED RUNNING INTO ISSUES WITH LEAN THREE A MICROSOPT IN A DEMOURER IN PARTICULAR,895.616999999998,905.568249999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,91,E A YOU THE THE AUTHOR OF THE SOFT WARE LOOKED AT WHAT WE WERE DOING WITH DISLIKE YOU KNOW WHAT I FEEL LIKE I I WANT A RESTART YOU KNOW REWRITE THE WHOLE THING FROM SCRATCH IN A BETTER,905.568249999998,915.519499999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,92,WAY SIR MICROSOFT HAVE BEEN WRITING LEAN FORR FOR THE LAST YEAR OR SO AND IT IS NOT BACKWARDS COMPATIBLE WITH LEAN THREE BECAUSE ISTHE HE TEN VINSON SERIOUS DESIGN CHANGE,915.519499999998,925.4707499999979
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,93,IS AND SO NOW WE HAVE A GIGANTIC MATHEMATIC SLIBRARY AND WE HAVE THIS BRAND SPARKLING NEW LEAN FOR AND THERE'S A BIG QUESTION ABOUT HOW,925.4707499999979,935.4219999999979
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,94,E GONG TO GET THIS MASS LIBRARY INTO LEAN FOR SO WRITE NOW THIS IS A SOME OF THE MAIN THING GOING ON IN THE LEAN FORE COMMUNITY THEY'RE WRITING A COPUTE PROGRAMME THAT WILL TRANS,935.4219999999979,945.3732499999978
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,95,SLATE YE HAV THREE QUARTERS OF A MILLION LINES OF MATHEMATICS FROM LEAN THREE INTO LEAN FOUR THEY SAY THAT WITHIN A FEW MONTHS THEY MIGHT BE DONE BUT THIS IS A AN EXTREMELY HARD PROBLEM,945.3732499999978,955.3244999999978
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,96,I FEEL PARTIALLY TO BLAME IN FACT AS MICROSOFT APPROACH ME AND WISH JUST LIKE WHY YOU PUSHING THIS MATHEMATIC'S LIBRARY BECAUSE WE'RE NOT QUITE READY FOR ME,955.3244999999978,965.2757499999977
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,97,ERE YOU KNOW LEANTHREE IS AN EXPERIMENT AND MY RESPONSE WAS I'M REALLY SORRY BUT I CAN'T STOP BECUSE IT'S JUST TOO MUCH FUN WHAT IS WEEN ABOUT LEAN WHAT'S LEAN ABOUT LADIES THAT HAS,965.2757499999977,975.2269999999977
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,98,ITE A SMALL KERNEL THIS IS ABOUT TRUST ISSUES THIS IS MORE A COMPUTOR SCIENCE THING THE IDEA IS WHAT WHAT DO WE MEAN TO SAY A THEORYM IS CORRECT YOU,975.2269999999977,985.1782499999977
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,99,MIGHT HAVE THE PHYSICISTS WHO WOULD SAY THAT WELL AS LONG AS THERE'S ENOUGH NUMERICAL DATA THAN THIS IS A PERFECTLY VIBLE WORKING HYPOTHESIS TO BE USED IN PHYSICS,985.1782499999977,995.1294999999976
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,100,AND THEN YOU HAVE THE MATHEMATICIANS WHO CANNOT SAY WELL YOU KNOW ACTUALLY WHAT WE REALLY WANT IS A PROOF BY WHICH WE MEAN YOUR JOURNAL ARTICLES PUBLISHED IN,995.1294999999976,1005.0807499999976
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,101,PRESTIDIOUS MATHEMATICAL JOURNALS AND YET IT'S GONE THROUGH THE REFEREEING PROCESS AND THINGS LIKE THEIRS BUT THE COMPUTER SCIENTISTS ARE ONLY TOO QUICK TO POINT OUT THAT ATUALLY,1005.0807499999976,1015.0319999999975
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,102,THE CORPUS OF MATHEMATICAL LITERATURE IS RIDDLED WITH ERRORS RIGHT AND WHEN WE SAY A THEREM IS PROFD THERE ARE TIMES WHEN WE'VE SAID ALL THIS THEORYM IS TRUE BUT THEN FIVE YEARS LATE,1015.0319999999975,1024.9832499999975
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,103,IR WE'VE HAD TO CUN OF ROW BACK ON THIS BECAUSE SOME SMART GRADUATE STUSENT HAS SPOTTED SOME ERROR IN THE PROOF OF LEBERFORE POINT THREE OR THERE'S OCCASIONALLY SOME DEBATE IN THE MATHEMATIC,1024.9832499999975,1034.9344999999976
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,104,COMMUNITY AND WHAT THE COMPUTER SCIENTISTS ARE SAYING IS THAT WALL ACHLEY WE OFFER SOMETHING EVEN BETTER BECAUSE YO IF YOU MANAGE TO PROVE A THEORYM IN LEAN THEN THAT'S CHECK RIGHT,1034.9344999999976,1044.8857499999976
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,105,DOWN TO THE AXIMS OF MATHEMATICS I CAVE AN ALIS GET EVEN MORE PARANOID WHAT IF THERE'S A BUG IN LEAN WRITES BUT THE IDEA IS THAT LEANS KERNEL IS SUPPOSED TO BE EXTREMELY SMALL,1044.8857499999976,1054.8369999999977
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,106,LE SO IF YOU REALLY A WORRIED ABOUT THEIRE BEING A BUGIN LEAN AND YOU'RE A COMPUTER SCIENTISTS THERE MHY DON'T YOU JUST GO AHEAD AND JUST READ THAT CODE BECAUSE THAT'S NOT AN UNREAS,1054.8369999999977,1064.7882499999978
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,107,SIBLE TOM IT'S ALMOST LIKE PURE RVIEW AT THE LEVEL OF COMPUTERS YES COMPUTE A PAYR OF YOU SO ONE ONE CAN REALLY DO THIS YES AND ONE CAN HAVE DIFFERENT PROGRAMMES FROUNYG ON DIFFERENT OPERATING SYSTEMS,1064.7882499999978,1074.7394999999979
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,108,WRITTEN IN DIFFERENT LANGUAGES THAT CAN DO THE PEER OF YOU BUT BUT AS A MATHEMATICIAN I'M NOT TOO BOTHERED ABOUT THIS I MEAN BEYOND SOME POINT I THINK IT GETS A BIT RIDI,1074.7394999999979,1084.690749999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,109,CULARS IF I UNDERSTAND THE PROOF OR IF MY COMMUNITY UNDERSTANDS THE PROOF I AM HAPPY TO SAY THAT IT'S TRUE FREX UMPLE FERMAT'S LAST THERO I AM EXTREMELY HAPPY TO SAY YOU KNOW FERMAT'S LAST THEOREM HAS BE,1084.690749999998,1094.641999999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,110,PROVED BY THEMATHEMATICAL COMMUNITY EVEN THOUGH TO PROVE IT IN LENE WOULER IT WOULD BE HUNDREDS OF PERSONED YEARS WORTH OF WORE THAT THAT RAISES THE QUESTION AT SOME,1094.641999999998,1104.593249999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,111,GET BACK TO THIS YOU MENTION THAT SOME THINGS HAVE BEEN TAUGHT TO LEAN SOME PARTS OF MATHEMATICS ON BRANCHES AND I GET THE IMPRESSION SOME WHILE YOU MENTIONED FOR MA'S LAST THEOREM,1104.593249999998,1114.5444999999982
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,112,AND ALL THE ENORMOUS MATHEMATICAL APPARATUS THAT GOES INTO THAT IS NOT YET PART OF THE MATH LIBRARY SO WHAT THINGS ARE IN THERE AT THE MOMENT AND,1114.5444999999982,1124.4957499999982
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,113,WHAT ON THE HORIZON THE LIBRARY HAS BEEN AROUND FOR FOUR YEARS AND I THINK IT'S INTERESTING TO NOTE THAT IT KNOWS ABOUT AS MUCH AS AN UNDERGRADUATE WOULD KNOW IF THEY,1124.4957499999982,1134.4469999999983
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,114,SPEND FOUR YEARS IN SCHOOL SO IT SEEMS TO BE LEARNING IT APPROXIMATELY A THE SAME WRITE AS A HUMAN BUT OF COURSE LET ME STRESS IT'S NOT THINKING IN THE SAME WAY AS A HUMAN WRITE ITS,1134.4469999999983,1144.3982499999984
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,115,CHECKING RESULTS WHICH HUMANS ARE TYPING IN RIGHT YOUGIVE IT A QUESTION O SA YERICO AND I UNDERSTAND THE STATEMENT OF THE QUESTION BUT YOU ASK AN UNDERGRADUATE TO SOLVE THE QUESTIO,1144.3982499999984,1154.3494999999984
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,116,EN OF THE UNDERGRADUATE MIGHT START HAVING IDEAS WHERES RIGHT NOW LENJA SAYS WELL YOU KNOW I'D BE VERY HAPPY IF YOU WERE TO TYPE IN A SOLUTION I'D BE ABLE TO VERIFY THAT THAT SOLUTION IS CORRECT IN MY,1154.3494999999984,1164.3007499999985
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,117,INTRODUCTION I MENTIONED PETER SHOLTZA A LUMINARY IN MATHEMATICS WHO CAME TO YOU WITH A JOB FOR LEAN PLEASE TELL US WHAT HAPPENED SO AGAIN THIS COMES BACK TO THE ETER OF WHAT AT,1164.3007499999985,1174.2519999999986
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,118,EANS FOR A THEOREM TO BE PROVED HOW DO WE KNOW HOW DO WE KNOW A THEORYM IS TRUE RIGHT SO PETER SCHALTZER AND DUST IN KLAUSON A DEVELOPING A NEW THEORY,1174.2519999999986,1184.2032499999987
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,119,AND THEIR HOPING THAT THEIR NEW THEORY WILL ENABLE TECHNIQUES FROM ALGEBRA TO BE USED IN A CERTAIN BRANCH OF ANALYSIS THIS WOULD BE,1184.2032499999987,1194.1544999999987
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,120,COOL BECAUSE ALL OF A SUDDEN THERE WOULD BE A WHOLE BUNCH OF DEW TECHNIQUES AVAILABLE TO ATTACK PROBLEMS WHICH HAVE PREVIOUSLY BEEN DIFFICULT SO SHELTER,1194.1544999999987,1204.1057499999988
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,121,IND KLAUS AND DEVELOP SOME IDEAS AND SCHALTZER GAVE SOME LECTURES ON THEM IN BARN I GUESS IN TWENTY NINETEEN AND TWENTY TWENTY AND THE LECTURE NOTES ARE UP ON THE INTERNA,1204.1057499999988,1214.0569999999989
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,122,ETS AND IN AMONGST THESE LECTURE NOTES ARE SOME THEREMS WHICH ARE YOU KNOW WHICH WHICH ARE SOMEOUT WHOLD THE WHOLE THING TOGETHER AND THIS IS THE EXPERIMENT THAT,1214.0569999999989,1224.008249999999
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,123,THAT SHALTER DECIDED TO DO HE THOUGHT WELL HE HAD THIS SUF'S BEEN AROUND FOR A WHILE I WONDER WHICH MATHEMATICIANS HAVE CAREFULLY CHECKED IT BY NOW BUT HE WAS VERY PARTICULARLY,1224.008249999999,1233.959499999999
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,124,INTERESTED IN ONE PARTICULAR THERUM A THERUM NINE POINT ONE IN HIS SECOND CAUSE SO HE GOT IN TOUCH WITH ME AND SAID YOU KNOW DID YOU READ THESE SIR PAPERS AT IMPERIAL UNLI,1233.959499999999,1243.910749999999
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,125,AID YES WUD YOU KNOW WED SPENT MANY HOURS LOOKING THROUGH THEM AND THEN HE SAID SO DID YOU CHECK ALL THE DETAILS OF THERAM NINE POINT ONE AND I SAID NO WE HADN'T YET WE HAD TWO HOUR,1243.910749999999,1253.8619999999992
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,126,AS TO READ CHAPTER NINE AND WE'VE GOT A GET SOME KIND OF OVER VIEW OF IT SO WE DIDN'T CHECK ALL THE TECHNICAL DETAILS SO WE RAISED THE QUESTION OF WHO EXACTLY WAS GOING TO B,1253.8619999999992,1263.8132499999992
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,127,E CHECKING THESE TECHNICAL DETAILS OF THEARE AM NINE POINT ONE MAYBE NOBODY WILL READ THE PROOF BUT OF COURSE YOU KNOW SHALTZ OR IS A FIELDS MADLIST SO MAYPEO PEOPLE WILL THINK WEAR,1263.8132499999992,1273.7644999999993
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,128,YOU KNOW HE'S A SMART GUY SO I'M SURE THIS THEORY IS FINE SO HE SAID WELL ATTUALLEY MAYBE THE COMPUTER IS IN QUITE A GOOD POSITION TO CHECK THESE DETAILS SO,1273.7644999999993,1283.7157499999994
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,129,WE THOUGHT THAT WOULD BE AN INTERESTING PROJECT AND THEN WE SLOWLY BEGAN THE PROCEDURE OF TEACHING THIS TO LEAN THIS TEAM I MEAN THRE WERE MANY PEOPLE INVOLVED AS WELL IT WAS A COLLABORATE,1283.7157499999994,1293.6669999999995
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,130,IVE EFFORT ANYBODY COULD JOIN IN TE WER YOUA A PH D SHUTIN FROM CAMBRIDGE SHOWED UP AN YOU KNOW AVE RESEARCHFOR IN WATERLOOT SHOWED UP AND A COUPLE OF ITALIAN ALGEBRET JOMITERS SHOWED UP THESE,1293.6669999999995,1303.6182499999995
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,131,PEOPLE JUST STARTED APPEARING JUST FROM OUT OF THE WOOD WORK AND STARTED JUST DOING THIS JUB OF TRANSLATING THE SCHALTZER CLAUSS AND WORDS FROM,1303.6182499999995,1313.5694999999996
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,132,MATHEMATICS INTO LEAN'S LANGUAGE BECAUSE ITS REALLY SOME KIND OF A TRANSLATION PROCESS SO THIS TRANSLATION PROCESS TOOK ABOUT FIVE MONTHS AND,1313.5694999999996,1323.5207499999997
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,133,A AT THAT POINT WHE WE'D PROVED ALL A THEOR OF NINE POINT FOR AND ECCURRENTLY WE HAVEN'T FINISHED YES BECAUSE WWE STILL HAVEN'T TRANSLATED THE PROOF THE THEOR OF NINE POINT FOR HIM,1323.5207499999997,1333.4719999999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,134,PLIES THEREM NINE POINT ONE BUT IT TURNED OUT WE HADN'T REALIZED THIS BUT WHEN WE HAD FINISHED DORING THEOREM NINE POINT FOUR SHALZER SAID OKAY NOW I BELIEVE THIS,1333.4719999999998,1343.4232499999998
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,135,WAS APPARENTLY THE THING THAT HE WAS WORRIED ABOUT NINE POINT FOUR TO NINE POINT ONE WAS CUT A MORE CONCEPTUAL AND HE WAS CONFIDENT IN THE ARGUMENT THE PROOF OF NINE POINT FOUR WAS TO THINK HE WAS CON,1343.4232499999998,1353.3745
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,136,CERNED THAT OUR CURRENT SYSTEM WOULD NEVER CHECK THE DETAILS OF AND SO NOW A COMPUTER RECHECKED IT SO HE BASELY ANNOUNCED THAT NOW HE WAS HAPPY WELL,1353.3745,1363.32575
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,137,LET ME ASK ABOUT THE SOCIOLOGICAL ISSUE THAT YOU RAISED YOU SAY YOU WOULD THINK THAT GIVEN THE SUCCESS OF THIS PROOF OF THEURAM NINE POINT FOUR THAT THE MORE,1363.32575,1373.277
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,138,NSERVATIVE NAY SAYERS WOULD NOW START TO GET ON BOARD IS THAT HAPPENING AS FAR AS YOU CAN TELL THERE ARE PEOPLE COMING IN ESPECIALLY YOUNG PEOPLE AND SOME BOLD PROJECTS ARE A PAI,1373.277,1383.2282500000001
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,139,ARING WE HAVE THIS EXPENENTIAL GROWTH IN THE LEAN COMMUNITY WITH MATHEMATICIANS GETTING INTERESTED GETTING INVOLVED AND THEY CONNOT THINK HE OW MAN IT WE DO ANOTHER PROJECT IN A FOR EXAMPLE,1383.2282500000001,1393.1795000000002
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,140,I MET I MENTIOND THAT FERMATS LAST THEREM IS REALLY YEAR HUNDREDS OF PERSON YEARS AWAY SO IT STILLED AN EXTREMELY AMBITIOUS PROJECT BUT PROVING FERMATS LAS,1393.1795000000002,1403.1307500000003
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,141,THIN FORREGULAR PRIMES ME THAT'S A RESULT THAT'S OVER A HUNDRED YEARS OLD AND THAT'S STILL THAT THAT'S SILAVARY RESPECTABLE RESULT ONE NEEDS YOU KNW A FAIR AMOUNT OF,1403.1307500000003,1413.0820000000003
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,142,OF OF ALGEREC NUMBER THEORY TO DO THIS KIND OF THING AND THERE'S A GROUP OF MATHEMETICIANS THAT I THAT WERE PROBABLY ATTRACTED RE BY THE MEDIA NOISE AND ARE NOW PROVING FIRMATS LAST YEAR IN PERC,1413.0820000000003,1423.0332500000004
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,143,ULAR PRIMES AND THER'S PEOPLE DOING OTHER THINGS AS PEOPLE WORKING ON THE PROOF OF SPHERE AVERSION THEY'RE TRYING TO PROVE THAT YOU COULD TURN A SPHERE INSIDE OUT ARD OTHER PROJECTS,1423.0332500000004,1432.9845000000005
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,144,JUST POPPING UP AND I THINK EVENTUALLY WHAT WILL JUST HAPPEN THERE WILL BE ENOUGH INTERESTING THINGS HAPPENING THAT EVENTUALLY PEOPLE AGAIN TO HAVE TO START NOTICING THIS SOFT WARE,1432.9845000000005,1442.9357500000006
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,145,IS PROVING THERMS THAT THE MODERN MAPETITION IS USING SO RIGHT NOW IT SEEMS THAT MATHEMATICIANS ARE TEACHING MATH TO,1442.9357500000006,1452.8870000000006
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,146,LEAN AND THEN LEAN IS DOING WHAT IT DOES SO WELL CHECKING THE THE LOGICAL STEPS TO VERIFY THAT THE PROOFE STRATEGIES THAT HAVE BEEN OUTLINED REALLY,1452.8870000000006,1462.8382500000007
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,147,AN BE MADE TO WORK THAT ALL THE DETAILS CAN BE MADE TO FALL INTO PLACE ALL THE WAY DOWN TO THE AXIOM LEVEL BUT DO YOU IMAGINE IN SOME MAYBE DISTANT FUTURE THE,1462.8382500000007,1472.7895000000008
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,148,E WILL BE A TIME WHEN THE DESCENDANTS OF LEAN WILL BE ABLE TO TEACH THEMSELVES MATH RATHER THAN HAVING HUMAN TEACHERS CREATING LIBRARIES THEY'LL BE,1472.7895000000008,1482.7407500000008
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,149,ABLE TO I DON'T KNOW READ THE LITERATURE AND AN SORT OF BE SELF STUDY SO I'M NOT A COMPUTE O SCIENTIST AND I'VE,1482.7407500000008,1492.692000000001
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,150,BET PLENTY OF COMPUTER SCIENTISTS AND ARTIFICIAL INTELLIGENCE EXPERTS THAT ARE ABSOLUTELY FOCUSED ON THIS AS SOME KIND OF PRIMARY GOAL,1492.692000000001,1502.643250000001
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,151,AND I'VE MET PLENTY OF OCTIMISTS WHO CAN HOVE SAY ALL THIS YOU KNOW ALL THIS WILL BE HAPPENING WITHIN TEN YEARS GIVE US TEN YEARS ANDTE COMPUTERS AGAIN OF REPROVING THEOREMS,1502.643250000001,1512.594500000001
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,152,THE HUMANS CAN'T DO I WOULD BE MORE CAUTIOUS BECAUSE I KNOW WHAT IT TAKES TO PROVE FIRMAT'S LAST THEORY I MEAN I'M AN ALTERAIC NUMBER THEORISTS AND ALL THIS HAS HAPPENING,1512.594500000001,1522.5457500000011
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,153,WHEN I WAS A PEAGE TEASUNTO A POST ARGAN THE PROOF OF HERMAT LAST THEOREM IS INCREDIBLY LONG AND TECHNICAL AND TO PROVE IT,1522.5457500000011,1532.4970000000012
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,154,THE ONLY KNOWN PROOFS WE KNOW RIGHT NOW INVOLVE THEEXOTIC MORE MODERN MATHEMATICAL OBJECTS LIKE ELYPTIC CURVES MODULAR FORMS AND GOWR REPRESENTATIONS,1532.4970000000012,1542.4482500000013
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,155,THESE ARE THESE ARE THINGS THAT YOUR FIR MAN KNEW NOTHING OF AND IT TOOK MANY MANY YEARS FOR THESE FOR THESE IDEAS TO CRYSTALLIZE INTO THE NOTION,1542.4482500000013,1552.3995000000014
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,156,OF A MODULAR FORM WHICH JUST TURNS OUT TO BE EXACTLY THE RIGHT KIND OF IT'S SOME KIND OF CENTRAL A NOTION TO NUMBER THEORY UKNOW THAT'S THE ARTISTI,1552.3995000000014,1562.3507500000014
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,157,PARTOMATHEMATICS WRIGHT IN A LEAN IS DOING THE SCIENTIFIC PART VERY WELL YOU KNOW EVERYTHING IS VERY RIGOROUSLY DEFINED AND THERE ARE VERY VERY CLEAR RULES AND ONE FOLLOWS THE S,1562.3507500000014,1572.3020000000015
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,158,CIENCE AND ONE PROVES THE THEOREM BUT CREATING THE NOTION OF A MODULAR FORM OR THE NOTION OF AN ELLYPTIC CURVE OR OHAE THE IDEA OF A GOWER REPRESENTATION,1572.3020000000015,1582.2532500000016
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,159,THESE ARE THINGS THAT HAVE VERY MUCH BEEN BEEN FORMED BY HUMANS SO IF COMPUTERS CAN'T HAVE THOSE INSIDES AND I AM NOT YET CONVINCED THAT THEY,1582.2532500000016,1592.2045000000016
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,160,EY CAN HAVE THOSE INSIGHTS AT THE REQUIRED LEVEL THEN THEY CAN HAVE A BIG DISADVANTAGE WHEN IT COMES TO PROVING THEOREMS IN BY AREA OF MATHEMATICS FOR ESAME,1592.2045000000016,1602.1557500000017
podcasts/Ep8-JOW-LEAN_FINAL-with-NEWCREDITSMASTER6052022.mp3,161,PLE IN DUMBER THEORY HOWEVER THERE ARE OTHER BRARCHES OF MATHEMATICS WHERE YOU JUST PUT TOGETHER SOME BRILLIANT IDEAS AND YOU'E PROVED A NEW THEORY AND YOU DIDN'T YOU KNOW YOU DIDN'T HAVE TO MAKE ANY,1602.1557500000017,1612.1070000000018
